cust_id,call_date,age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y
cust_014859,2018-05-13,34,admin,married,secondary,no,-142,yes,no,cellular,3,feb,3,-1,0,unknown,no
cust_014860,2018-11-08,25,admin,single,secondary,no,483,no,yes,cellular,3,feb,1,-1,0,unknown,yes
cust_014861,2018-10-29,28,services,single,secondary,no,387,no,no,cellular,3,feb,5,-1,0,unknown,no
cust_014862,2018-09-22,35,services,married,secondary,no,1659,yes,no,cellular,3,feb,3,215,1,failure,no
cust_014863,2018-09-13,50,technician,married,tertiary,no,199,yes,yes,cellular,3,feb,2,253,1,failure,no
cust_014864,2018-06-03,34,blue_collar,single,primary,no,517,no,yes,cellular,3,feb,2,-1,0,unknown,no
cust_014865,2019-04-26,58,retired,married,primary,no,3401,yes,no,cellular,3,feb,3,265,2,failure,no
cust_014867,2018-11-08,31,management,single,tertiary,no,2915,no,no,cellular,3,feb,1,-1,0,unknown,no
cust_014868,2018-07-10,54,technician,divorced,secondary,no,2749,yes,no,cellular,3,feb,2,-1,0,unknown,no
cust_014870,2018-10-16,28,entrepreneur,married,tertiary,no,59,no,no,cellular,3,feb,3,190,6,failure,no
cust_014871,2018-08-10,30,blue_collar,married,secondary,no,363,yes,no,cellular,3,feb,1,-1,0,unknown,no
cust_014872,2018-09-30,47,entrepreneur,married,tertiary,no,8118,no,no,cellular,3,feb,3,-1,0,unknown,no
cust_014873,2018-06-23,28,admin,single,tertiary,no,282,yes,yes,cellular,3,feb,1,-1,0,unknown,no
cust_014874,2018-06-15,27,technician,single,secondary,no,1235,no,no,cellular,3,feb,1,-1,0,unknown,no
cust_014876,2018-07-27,43,blue_collar,married,secondary,yes,128,yes,no,cellular,3,feb,1,-1,0,unknown,no
cust_014878,2018-08-02,32,blue_collar,married,primary,no,329,yes,no,cellular,3,feb,1,-1,0,unknown,no
cust_014880,2019-02-08,31,services,married,primary,no,997,yes,no,cellular,3,feb,1,190,3,failure,no
cust_014882,2018-05-21,50,blue_collar,single,primary,no,1558,yes,no,cellular,3,feb,1,265,1,other,no
cust_014883,2019-02-13,32,blue_collar,married,secondary,no,4471,yes,no,cellular,3,feb,1,270,2,failure,no
cust_014885,2019-05-02,29,technician,single,tertiary,no,323,no,no,cellular,3,feb,1,-1,0,unknown,no
cust_014886,2019-05-06,44,unemployed,married,primary,no,1617,no,no,telephone,3,feb,1,-1,0,unknown,no
cust_014887,2018-12-18,29,student,single,tertiary,no,246,no,no,cellular,3,feb,1,-1,0,unknown,no
cust_014888,2019-04-07,43,blue_collar,divorced,primary,no,177,no,no,cellular,3,feb,1,-1,0,unknown,no
cust_014889,2018-08-01,27,unemployed,single,primary,no,1088,no,no,cellular,3,feb,1,-1,0,unknown,no
cust_014890,2018-06-17,35,unemployed,single,primary,no,483,no,no,cellular,3,feb,1,-1,0,unknown,no
cust_014891,2018-09-29,26,unemployed,single,tertiary,no,2170,no,no,cellular,3,feb,1,-1,0,unknown,no
cust_014892,2018-10-28,36,unemployed,single,tertiary,no,1291,no,no,cellular,3,feb,1,-1,0,unknown,yes
cust_014893,2018-12-31,51,technician,divorced,secondary,no,1096,no,no,cellular,3,feb,1,-1,0,unknown,no
cust_014894,2018-10-25,59,technician,divorced,secondary,no,2735,no,no,cellular,3,feb,2,-1,0,unknown,no
cust_014896,2018-07-17,31,unemployed,single,tertiary,no,1489,yes,no,cellular,3,feb,1,-1,0,unknown,no
cust_014897,2018-11-17,34,management,married,tertiary,no,0,yes,no,cellular,3,feb,1,-1,0,unknown,yes
cust_014898,2019-01-14,34,technician,married,secondary,no,883,no,no,telephone,3,feb,2,173,3,failure,no
cust_014899,2019-04-14,33,self_employed,married,tertiary,no,483,yes,no,cellular,3,feb,2,-1,0,unknown,no
cust_014900,2018-10-19,29,admin,divorced,secondary,no,120,no,yes,cellular,3,feb,1,-1,0,unknown,no
cust_014901,2019-03-23,34,admin,divorced,secondary,no,-75,no,no,cellular,3,feb,1,-1,0,unknown,no
cust_014902,2019-01-18,32,unemployed,single,tertiary,no,507,no,no,cellular,3,feb,1,-1,0,unknown,no
cust_014903,2018-08-17,56,management,married,primary,no,0,no,no,cellular,3,feb,1,-1,0,unknown,yes
cust_014904,2018-11-01,38,technician,divorced,secondary,no,902,yes,no,cellular,3,feb,1,-1,0,unknown,yes
cust_014906,2019-02-19,48,unemployed,divorced,secondary,no,1266,yes,no,telephone,3,feb,1,-1,0,unknown,no
cust_014907,2019-04-05,26,management,single,tertiary,no,159,no,no,cellular,3,feb,1,-1,0,unknown,no
cust_014910,2018-07-20,56,unemployed,married,primary,no,5496,yes,no,cellular,3,feb,3,-1,0,unknown,no
cust_014911,2018-07-03,65,retired,married,tertiary,no,1153,no,no,cellular,3,feb,1,-1,0,unknown,no
cust_014913,2018-10-23,32,management,single,tertiary,no,2360,no,no,cellular,3,feb,2,160,5,other,yes
cust_014914,2018-10-26,59,unemployed,divorced,secondary,no,2921,no,no,telephone,3,feb,1,-1,0,unknown,no
cust_014915,2019-01-08,64,retired,married,secondary,no,1176,no,no,cellular,3,feb,1,-1,0,unknown,no
cust_014916,2018-08-07,30,entrepreneur,married,secondary,no,1013,yes,no,cellular,3,feb,9,-1,0,unknown,no
cust_014917,2019-03-16,41,blue_collar,married,primary,no,201,yes,no,cellular,3,feb,1,-1,0,unknown,yes
cust_014918,2019-01-17,31,admin,single,secondary,no,757,no,no,cellular,3,feb,2,-1,0,unknown,no
cust_014919,2018-07-23,27,student,single,tertiary,no,32,no,no,cellular,3,feb,1,-1,0,unknown,no
cust_014920,2018-06-27,27,management,single,secondary,no,924,yes,no,cellular,3,feb,1,-1,0,unknown,no
cust_014921,2018-06-05,48,admin,married,primary,no,3,yes,no,cellular,3,feb,1,252,4,failure,no
cust_014922,2019-03-23,43,technician,married,tertiary,no,0,no,no,cellular,3,feb,1,-1,0,unknown,no
cust_014923,2018-08-12,59,retired,divorced,secondary,no,514,no,no,cellular,3,feb,1,-1,0,unknown,yes
cust_014924,2019-03-11,44,unemployed,married,secondary,no,6178,no,no,cellular,3,feb,3,-1,0,unknown,no
cust_014926,2018-08-09,52,services,married,primary,no,3016,yes,yes,cellular,3,feb,1,-1,0,unknown,no
cust_014927,2018-05-18,51,management,married,tertiary,no,2814,no,no,cellular,3,feb,1,-1,0,unknown,no
cust_014928,2018-07-06,32,blue_collar,married,secondary,no,320,yes,yes,cellular,3,feb,4,-1,0,unknown,no
cust_014929,2019-01-23,33,blue_collar,married,secondary,yes,-266,yes,yes,cellular,3,feb,7,-1,0,unknown,no
cust_014930,2019-03-19,32,housemaid,married,tertiary,no,357,yes,no,cellular,3,feb,3,77,2,failure,no
cust_014932,2019-04-21,51,blue_collar,married,primary,no,377,yes,no,telephone,3,feb,4,272,1,failure,no
cust_014933,2018-07-23,52,entrepreneur,divorced,tertiary,no,199,yes,yes,cellular,3,feb,1,236,2,failure,no
cust_014934,2018-07-19,41,management,married,tertiary,no,0,no,no,cellular,3,feb,1,-1,0,unknown,no
cust_014935,2019-03-20,35,management,single,tertiary,no,1891,yes,no,cellular,3,feb,3,270,5,failure,no
cust_014936,2018-06-05,58,blue_collar,divorced,primary,no,835,no,no,telephone,3,feb,1,-1,0,unknown,no
cust_014937,2018-09-05,34,technician,married,secondary,no,427,no,no,cellular,3,feb,1,-1,0,unknown,no
cust_014938,2019-03-19,38,technician,single,secondary,no,325,no,no,cellular,3,feb,6,196,2,other,no
cust_014939,2019-01-14,28,unemployed,single,secondary,no,3463,no,no,cellular,3,feb,1,-1,0,unknown,no
cust_014940,2019-01-18,41,unemployed,married,secondary,no,2081,yes,no,cellular,3,feb,3,-1,0,unknown,no
cust_014941,2018-07-19,31,blue_collar,married,primary,no,124,yes,no,cellular,3,feb,1,264,4,failure,no
cust_014942,2019-02-10,28,blue_collar,single,secondary,no,2700,no,no,cellular,3,feb,4,-1,0,unknown,no
cust_014943,2018-11-22,26,blue_collar,single,secondary,no,450,no,yes,cellular,3,feb,1,-1,0,unknown,no
cust_014944,2018-11-18,49,admin,married,secondary,no,1403,no,no,cellular,3,feb,2,180,2,failure,no
cust_014945,2018-08-23,29,management,married,tertiary,no,877,no,no,cellular,3,feb,3,-1,0,unknown,no
cust_014946,2019-04-25,28,technician,single,secondary,no,122,no,no,cellular,3,feb,4,-1,0,unknown,no
cust_014947,2018-08-25,36,admin,married,secondary,no,587,no,no,cellular,3,feb,2,-1,0,unknown,no
cust_014949,2018-12-11,38,technician,single,tertiary,no,1369,yes,no,cellular,3,feb,3,-1,0,unknown,no
cust_014950,2018-11-16,34,entrepreneur,single,tertiary,no,1295,yes,no,cellular,3,feb,1,-1,0,unknown,no
cust_014951,2018-12-27,39,blue_collar,married,primary,no,710,no,no,cellular,3,feb,6,-1,0,unknown,no
cust_014953,2018-10-20,39,blue_collar,married,secondary,no,661,yes,no,cellular,3,feb,4,267,4,failure,no
cust_014955,2018-12-05,32,management,single,secondary,no,-515,yes,yes,cellular,3,feb,6,-1,0,unknown,no
cust_014956,2018-07-25,52,blue_collar,single,secondary,no,894,no,yes,cellular,3,feb,2,-1,0,unknown,no
cust_014957,2018-09-01,32,management,married,tertiary,no,422,yes,no,cellular,3,feb,5,-1,0,unknown,no
cust_014958,2018-10-15,55,management,married,secondary,no,964,no,no,cellular,3,feb,3,-1,0,unknown,no
cust_014959,2018-07-27,34,housemaid,married,secondary,no,520,yes,no,cellular,3,feb,6,-1,0,unknown,no
cust_014960,2019-03-19,46,management,married,tertiary,no,-319,yes,no,cellular,3,feb,1,256,1,failure,no
cust_014961,2019-03-20,26,technician,single,secondary,no,-168,no,yes,cellular,3,feb,1,-1,0,unknown,no
cust_014962,2019-01-09,30,management,single,tertiary,no,409,no,no,cellular,3,feb,6,-1,0,unknown,no
cust_014963,2019-03-30,32,services,married,secondary,no,1844,yes,yes,cellular,3,feb,4,201,6,failure,no
cust_014966,2018-09-30,30,admin,married,secondary,no,490,yes,no,cellular,3,feb,6,251,4,other,no
cust_014967,2018-11-22,42,services,single,secondary,yes,58,no,no,cellular,3,feb,1,-1,0,unknown,no
cust_014968,2018-07-31,30,technician,single,secondary,no,151,no,no,cellular,3,feb,2,-1,0,unknown,no
cust_014969,2019-01-01,29,self_employed,single,tertiary,no,300,no,no,cellular,3,feb,1,-1,0,unknown,no
cust_014971,2018-09-11,31,blue_collar,married,primary,no,845,no,no,cellular,3,feb,2,-1,0,unknown,no
cust_014972,2018-07-13,31,technician,single,tertiary,no,1214,no,no,cellular,3,feb,1,-1,0,unknown,no
cust_014973,2018-06-05,32,unemployed,single,tertiary,no,5874,no,no,cellular,3,feb,1,-1,0,unknown,no
cust_014974,2018-09-20,36,blue_collar,divorced,primary,no,102,no,no,cellular,3,feb,2,-1,0,unknown,no
cust_014975,2018-10-23,48,blue_collar,single,secondary,no,312,yes,yes,cellular,3,feb,2,-1,0,unknown,no
cust_014976,2018-08-23,36,blue_collar,married,secondary,yes,13,no,yes,cellular,3,feb,4,-1,0,unknown,no
cust_014977,2019-01-21,34,blue_collar,married,secondary,no,563,no,yes,cellular,3,feb,2,-1,0,unknown,no
cust_014978,2019-03-13,60,services,divorced,secondary,no,758,no,no,cellular,3,feb,1,-1,0,unknown,no
cust_014979,2019-03-26,56,self_employed,married,tertiary,no,350,no,no,cellular,3,feb,3,-1,0,unknown,no
cust_014980,2018-10-08,30,admin,single,secondary,no,72,no,no,cellular,3,feb,2,-1,0,unknown,no
cust_014981,2018-08-08,29,student,single,tertiary,no,559,no,no,cellular,3,feb,2,-1,0,unknown,no
cust_014983,2018-09-29,36,management,married,tertiary,no,254,no,no,cellular,3,feb,2,-1,0,unknown,yes
cust_014984,2018-09-24,36,management,married,tertiary,no,1582,no,no,telephone,3,feb,2,197,1,failure,no
cust_014985,2018-08-15,32,technician,single,secondary,no,0,no,no,cellular,3,feb,1,-1,0,unknown,no
cust_014986,2019-05-07,34,management,single,tertiary,no,1190,no,no,cellular,3,feb,7,-1,0,unknown,no
cust_014987,2018-11-23,29,management,married,tertiary,no,1606,yes,no,cellular,3,feb,6,-1,0,unknown,no
cust_014988,2018-10-22,42,technician,married,secondary,no,440,yes,no,cellular,3,feb,5,-1,0,unknown,no
cust_014989,2018-09-03,27,unemployed,single,tertiary,no,1,no,no,cellular,3,feb,2,-1,0,unknown,no
cust_014990,2018-09-12,38,management,married,tertiary,no,655,no,no,cellular,3,feb,3,-1,0,unknown,no
cust_014991,2018-08-03,32,management,married,secondary,no,1215,yes,yes,cellular,3,feb,2,-1,0,unknown,no
cust_014993,2018-06-24,34,blue_collar,married,secondary,no,261,yes,no,cellular,3,feb,5,251,3,failure,no
cust_014994,2018-10-31,60,retired,married,tertiary,no,3461,no,no,cellular,3,feb,2,-1,0,unknown,no
cust_014995,2018-11-02,52,management,married,tertiary,no,0,yes,no,cellular,3,feb,1,249,1,failure,no
cust_014996,2018-09-07,38,services,married,tertiary,no,1324,yes,no,cellular,3,feb,1,-1,0,unknown,no
cust_014997,2019-04-15,39,unemployed,single,secondary,no,-114,yes,no,cellular,3,feb,1,-1,0,unknown,yes
cust_014998,2019-01-19,36,unemployed,single,tertiary,no,221,no,no,cellular,3,feb,4,-1,0,unknown,no
cust_015000,2019-02-18,54,technician,divorced,secondary,no,258,no,no,cellular,3,feb,3,-1,0,unknown,no
cust_015001,2018-09-13,69,retired,married,primary,no,2713,no,no,telephone,3,feb,1,-1,0,unknown,no
cust_015002,2019-03-03,43,management,married,tertiary,no,5082,no,no,cellular,3,feb,3,-1,0,unknown,no
cust_015003,2018-10-21,34,unemployed,married,tertiary,no,425,no,no,cellular,3,feb,2,-1,0,unknown,no
cust_015004,2019-02-07,31,management,married,tertiary,no,1331,no,no,cellular,3,feb,2,90,1,success,yes
cust_015005,2019-04-20,24,admin,single,secondary,no,172,no,no,cellular,3,feb,1,-1,0,unknown,no
cust_015007,2019-04-16,44,admin,married,secondary,no,497,yes,no,cellular,3,feb,3,270,2,other,no
cust_015008,2018-11-27,27,admin,married,secondary,no,-401,yes,yes,cellular,3,feb,3,214,1,failure,no
cust_015009,2018-10-02,28,student,single,tertiary,no,3026,no,no,cellular,3,feb,1,-1,0,unknown,no
cust_015010,2018-08-06,54,blue_collar,married,secondary,no,175,yes,no,cellular,3,feb,4,271,4,failure,no
cust_015011,2018-11-13,36,management,married,tertiary,no,618,no,no,cellular,3,feb,2,-1,0,unknown,no
cust_015012,2018-09-11,36,management,single,tertiary,no,219,no,no,cellular,3,feb,6,196,6,failure,no
cust_015013,2018-05-21,27,blue_collar,single,primary,no,1,no,no,cellular,3,feb,6,-1,0,unknown,no
cust_015014,2019-01-26,41,entrepreneur,married,tertiary,no,0,yes,no,cellular,3,feb,3,-1,0,unknown,no
cust_015015,2019-02-08,26,blue_collar,single,secondary,no,184,no,no,cellular,3,feb,2,6,1,other,no
cust_015016,2019-04-29,54,retired,married,secondary,no,1154,yes,no,telephone,3,feb,3,-1,0,unknown,no
cust_015017,2018-10-22,27,unemployed,single,secondary,no,0,no,yes,cellular,3,feb,2,-1,0,unknown,no
cust_015019,2018-10-22,32,technician,single,tertiary,no,703,yes,no,cellular,3,feb,2,271,2,success,no
cust_015020,2019-02-05,34,management,married,tertiary,no,99,no,yes,cellular,3,feb,2,-1,0,unknown,no
cust_015021,2018-10-13,32,management,single,tertiary,no,520,no,no,cellular,3,feb,2,-1,0,unknown,yes
cust_015022,2019-01-16,50,management,divorced,secondary,no,458,no,no,cellular,3,feb,3,-1,0,unknown,no
cust_015023,2018-07-06,29,entrepreneur,single,tertiary,no,1028,no,no,cellular,3,feb,2,-1,0,unknown,no
cust_015024,2019-03-06,43,technician,married,secondary,no,473,yes,no,cellular,3,feb,3,211,5,failure,no
cust_015026,2018-06-05,44,entrepreneur,married,tertiary,no,3850,no,no,cellular,3,feb,2,-1,0,unknown,no
cust_015027,2018-11-12,27,unemployed,single,tertiary,no,127,no,no,cellular,3,feb,3,-1,0,unknown,no
cust_015028,2018-07-13,39,management,divorced,tertiary,no,30,no,yes,cellular,3,feb,4,-1,0,unknown,no
cust_015029,2019-03-29,42,blue_collar,married,primary,no,-97,yes,no,cellular,3,feb,4,271,5,failure,no
cust_015031,2018-07-20,26,blue_collar,single,secondary,no,2353,no,no,cellular,3,feb,2,-1,0,unknown,no
cust_015032,2019-04-17,28,admin,married,secondary,no,642,yes,no,cellular,3,feb,2,-1,0,unknown,no
cust_015033,2018-09-14,37,unemployed,married,secondary,no,80,no,no,cellular,3,feb,2,-1,0,unknown,no
cust_015034,2018-11-29,47,blue_collar,married,secondary,no,-346,yes,yes,telephone,3,feb,2,253,2,other,no
cust_015035,2018-11-08,37,services,single,secondary,no,1050,yes,no,cellular,3,feb,3,-1,0,unknown,no
cust_015036,2019-03-30,26,student,single,secondary,no,119,no,no,cellular,3,feb,3,-1,0,unknown,no
cust_015037,2018-11-21,34,technician,single,tertiary,no,586,yes,no,cellular,3,feb,5,263,2,failure,no
cust_015038,2018-11-19,41,management,divorced,tertiary,no,0,no,no,cellular,3,feb,3,-1,0,unknown,no
cust_015039,2019-01-17,28,technician,single,secondary,no,525,no,no,cellular,3,feb,2,-1,0,unknown,no
cust_015040,2018-06-17,36,services,married,secondary,no,1177,yes,yes,cellular,3,feb,5,-1,0,unknown,no
cust_015042,2018-11-17,34,technician,single,tertiary,no,651,no,no,cellular,3,feb,3,-1,0,unknown,no
cust_015043,2019-02-13,32,management,married,tertiary,no,272,yes,no,cellular,3,feb,4,209,1,failure,no
cust_015044,2019-03-27,58,technician,married,secondary,no,629,yes,no,cellular,3,feb,3,265,2,failure,no
cust_015045,2018-08-26,59,management,single,tertiary,no,705,no,no,cellular,3,feb,4,-1,0,unknown,no
cust_015046,2018-07-06,34,technician,married,tertiary,no,823,no,no,cellular,3,feb,3,161,5,other,no
cust_015049,2019-02-08,48,technician,married,tertiary,no,2,no,no,cellular,3,feb,5,6,3,other,no
cust_015050,2019-03-29,49,admin,single,secondary,no,780,no,no,telephone,3,feb,5,-1,0,unknown,no
cust_015051,2019-03-04,56,management,married,tertiary,no,2366,yes,yes,cellular,3,feb,2,188,4,failure,no
cust_015052,2018-07-09,54,management,married,tertiary,no,1460,no,yes,cellular,3,feb,3,202,7,other,no
cust_015053,2018-11-22,29,technician,married,secondary,no,655,yes,no,cellular,3,feb,3,270,2,failure,no
cust_015054,2018-10-24,36,technician,married,secondary,no,58,no,no,cellular,3,feb,2,-1,0,unknown,no
cust_015055,2018-11-01,42,admin,single,secondary,no,400,yes,no,cellular,3,feb,5,244,6,failure,no
cust_015056,2018-11-29,48,management,single,tertiary,no,460,yes,no,cellular,3,feb,3,264,2,other,no
cust_015057,2019-04-08,58,management,single,tertiary,no,1387,yes,no,telephone,3,feb,6,6,6,other,no
cust_015058,2018-09-07,42,technician,married,tertiary,no,725,yes,yes,telephone,3,feb,3,252,3,failure,no
cust_015059,2018-10-16,53,blue_collar,married,secondary,no,483,yes,no,cellular,3,feb,3,-1,0,unknown,no
cust_015062,2018-09-07,57,technician,married,secondary,no,192,no,no,cellular,3,feb,4,-1,0,unknown,no
cust_015063,2018-05-11,43,services,married,secondary,no,-45,yes,yes,cellular,3,feb,3,-1,0,unknown,no
cust_015064,2019-02-21,28,blue_collar,single,secondary,no,67,no,no,cellular,3,feb,5,-1,0,unknown,no
cust_015066,2019-04-17,49,blue_collar,married,secondary,no,298,yes,no,cellular,3,feb,3,-1,0,unknown,no
cust_015067,2018-10-11,41,management,divorced,tertiary,no,-78,yes,no,cellular,3,feb,4,252,4,failure,no
cust_015068,2018-09-08,30,housemaid,married,tertiary,no,113,yes,yes,cellular,3,feb,3,-1,0,unknown,no
cust_015069,2018-07-16,27,admin,married,secondary,no,16,yes,no,cellular,3,feb,3,-1,0,unknown,no
cust_015070,2019-02-28,59,technician,married,secondary,no,1866,no,no,telephone,3,feb,2,215,1,other,no
cust_015072,2018-12-13,47,unemployed,married,secondary,no,3188,yes,no,cellular,3,feb,3,-1,0,unknown,no
cust_015073,2018-07-09,30,technician,single,secondary,no,62,yes,no,telephone,3,feb,2,252,1,other,no
cust_015075,2018-05-11,45,management,married,tertiary,no,1199,no,no,telephone,3,feb,2,-1,0,unknown,no
cust_015077,2018-09-01,51,retired,single,secondary,no,5885,no,no,telephone,3,feb,6,-1,0,unknown,no
cust_015078,2019-05-08,55,unemployed,divorced,primary,no,-53,no,no,telephone,3,feb,4,6,3,other,no
cust_015079,2018-09-17,31,management,married,tertiary,no,777,yes,no,cellular,3,feb,4,-1,0,unknown,no
cust_015081,2018-10-11,28,technician,single,secondary,no,2000,no,no,telephone,3,feb,2,-1,0,unknown,no
cust_015082,2018-09-24,53,blue_collar,married,primary,no,-211,yes,yes,cellular,3,feb,6,251,2,failure,no
cust_015083,2018-10-17,33,blue_collar,married,secondary,no,640,yes,no,cellular,3,feb,3,-1,0,unknown,no
cust_015085,2018-11-14,26,blue_collar,single,secondary,no,4751,no,no,cellular,3,feb,3,-1,0,unknown,no
cust_015086,2018-12-08,26,management,single,tertiary,no,1837,no,no,cellular,3,feb,2,-1,0,unknown,no
cust_015087,2019-04-09,46,blue_collar,married,secondary,no,4007,no,no,cellular,3,feb,5,217,5,other,no
cust_015088,2018-10-26,55,blue_collar,married,primary,no,781,yes,no,cellular,3,feb,3,270,2,failure,no
cust_015089,2018-09-26,54,admin,single,secondary,no,1178,yes,no,telephone,3,feb,6,264,2,failure,no
cust_015091,2019-02-15,30,management,single,tertiary,no,179,no,no,cellular,3,feb,4,-1,0,unknown,no
cust_015093,2019-05-08,36,blue_collar,married,secondary,no,3578,yes,no,telephone,3,feb,3,-1,0,unknown,no
cust_015094,2018-11-03,41,management,divorced,tertiary,no,236,no,no,cellular,3,feb,2,-1,0,unknown,no
cust_015096,2018-10-29,32,technician,single,tertiary,no,47,yes,no,cellular,3,feb,7,204,3,failure,no
